athleteId,fullName,slug,weight,displayHeight,height,age,dateOfBirth,citizenship,positionAbbreviation,teamId,appearances_value,foulsCommitted_value,foulsSuffered_value,yellowCards_value,redCards_value,ownGoals_value,goalAssists_value,offsides_value,shotsOnTarget_value,totalShots_value,totalGoals_value,shotsFaced_value,saves_value,goalsConceded_value,teamName,teamPrimaryColor,teamSecondaryColor,teamLogo,shot_accuracy,conversion_rate,on_target_conversion_rate,save_percentage,discipline_score,goals_pct_pos,assists_pct_pos,shot_accuracy_pct_pos,fouls_suff_pct_pos,fouls_comm_pct_pos,conversion_pct_pos,on_target_conv_pct_pos,goals_pct_global,assists_pct_global,shot_accuracy_pct_global,fouls_suff_pct_global,fouls_comm_pct_global,goals_conc_pct_pos,save_pct_pos,saves_pct_pos,yellow_cards_pct_pos,red_cards_pct_pos,offsides_pct_pos,chances_created
337023,Matai Akinmboni,matai-akinmboni,170.0,"6' 3""",75.0,19.0,2006-10-17T07:00Z,USA,D,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bournemouth,#f42727,#ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,,,,,0,35.0187265917603,33.89513108614232,,13.48314606741573,12.734082397003746,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.32584269662921,,14.981273408239701,84.45692883895131,54.49438202247191,78.08988764044943,0
337083,Oliver Arblaster,oliver-arblaster,141.0,"5' 9""",69.0,22.0,2004-01-08T08:00Z,England,M,398,12,10,11,2,0,1,0,3,2,2,0,0,8,26,Sheffield Utd,#f42727,#1D428A,https://a.espncdn.com/i/teamlogos/soccer/500/398.png,1.0,0.0,0.0,,2,26.304347826086953,25.43478260869565,97.98850574712644,52.60869565217391,45.21739130434783,18.67816091954023,14.838709677419354,29.934640522875817,30.065359477124183,97.88053949903662,62.35294117647059,56.666666666666664,37.39130434782608,,81.73913043478261,52.17391304347826,54.56521739130435,30.434782608695656,0
338814,Carlos Baleba,carlos-baleba,161.0,"5' 10""",70.0,21.0,2004-01-03T08:00Z,Cameroon,M,331,34,40,48,7,1,0,1,2,10,44,3,0,12,39,Brighton,#0606fa,#ffdd00,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,0.22727272727272727,0.06818181818181818,0.3,,9,81.52173913043478,57.826086956521735,35.91954022988506,92.17391304347827,86.08695652173914,52.87356321839081,60.967741935483865,83.20261437908498,67.3202614379085,33.33333333333333,95.94771241830065,94.24836601307189,14.565217391304358,,94.1304347826087,16.086956521739125,5.0,40.21739130434783,20
338894,Murillo,murillo,163.0,"5' 11""",71.0,23.0,2002-07-04T07:00Z,Brazil,D,393,36,27,6,6,0,0,0,11,5,25,2,0,46,44,Nottm Forest,#c8102e,#132257,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,0.2,0.08,0.4,,6,90.0749063670412,33.89513108614232,38.481675392670155,55.80524344569289,87.64044943820225,71.20418848167539,72.84768211920529,77.25490196078432,30.065359477124183,28.227360308285164,51.045751633986924,84.70588235294117,12.359550561797747,,99.25093632958801,11.797752808988761,54.49438202247191,0.37453183520599964,13
339797,Julio Soler,julio-soler,148.0,"5' 9""",69.0,20.0,2005-02-16T08:00Z,Argentina,D,349,3,0,1,0,0,0,0,0,0,0,0,0,0,1,Bournemouth,#f42727,#ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,,,,,0,35.0187265917603,33.89513108614232,,29.775280898876407,12.734082397003746,,,29.934640522875817,30.065359477124183,,30.84967320261438,15.42483660130719,76.96629213483146,,14.981273408239701,84.45692883895131,54.49438202247191,78.08988764044943,0
340206,Leny Yoro,leny-yoro,183.0,"6' 3""",75.0,20.0,2005-11-13T08:00Z,France,D,360,21,9,2,5,0,0,0,1,1,5,0,0,3,23,Man United,#da020e,#144992,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,0.2,0.0,0.0,,5,35.0187265917603,33.89513108614232,38.481675392670155,36.70411985018727,54.30711610486891,29.05759162303665,23.509933774834437,29.934640522875817,30.065359477124183,28.227360308285164,36.470588235294116,54.70588235294118,38.76404494382022,,41.19850187265918,18.16479400749064,54.49438202247191,48.12734082397003,2
340640,Tyler Dibling,tyler-dibling,159.0,"5' 10""",70.0,19.0,2006-02-17T08:00Z,England,M,376,33,30,50,6,0,0,0,3,9,26,2,0,6,50,Southampton,#ED1A3B,#f1ee13,https://a.espncdn.com/i/teamlogos/soccer/500/376.png,0.34615384615384615,0.07692307692307693,0.2222222222222222,,6,73.91304347826086,25.43478260869565,71.83908045977012,93.91304347826087,76.52173913043478,60.05747126436781,44.516129032258064,77.25490196078432,30.065359477124183,61.657032755298644,96.5359477124183,87.84313725490196,5.434782608695656,,72.3913043478261,20.652173913043484,54.56521739130435,30.434782608695656,18
341333,Luca Koleosho,luca-koleosho,150.0,"5' 9""",69.0,21.0,2004-09-15T07:00Z,Italy,F,379,15,18,14,0,0,0,1,1,5,23,1,0,0,23,Burnley,#6C1D45,#1a1a1a,https://a.espncdn.com/i/teamlogos/soccer/500/379.png,0.21739130434782608,0.043478260869565216,0.2,,0,43.81720430107527,54.56989247311827,17.449664429530202,56.72043010752689,70.96774193548387,25.838926174496645,24.074074074074073,66.60130718954248,67.3202614379085,31.213872832369944,68.16993464052288,71.50326797385621,37.903225806451616,,28.49462365591398,80.64516129032258,52.41935483870967,48.655913978494624,0
342029,Yehor Yarmoliuk,yehor-yarmoliuk,159.0,"5' 11""",71.0,21.0,2004-03-01T08:00Z,Ukraine,M,337,31,18,13,6,0,0,0,1,2,9,0,0,8,26,Brentford,#f42727,#f8ced9,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,0.2222222222222222,0.0,0.0,,6,26.304347826086953,25.43478260869565,33.33333333333333,55.869565217391305,61.73913043478261,18.67816091954023,14.838709677419354,29.934640522875817,30.065359477124183,32.080924855491325,66.33986928104575,71.50326797385621,37.39130434782608,,81.73913043478261,20.652173913043484,54.56521739130435,54.56521739130435,9
343573,Tommy Setford,tommy-setford,168.0,"6' 1""",73.0,19.0,2006-03-13T08:00Z,England,G,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arsenal,#e20520,#132257,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,,,,,0,50.609756097560975,47.5609756097561,,29.268292682926827,43.90243902439025,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,77.4390243902439,,21.341463414634145,64.6341463414634,50.0,67.07317073170731,0
344692,Jota Silva,jota-silva,170.0,"5' 10""",70.0,26.0,1999-08-01T07:00Z,Portugal,F,393,31,23,23,5,0,0,1,2,7,22,3,0,1,17,Nottm Forest,#c8102e,#132257,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,0.3181818181818182,0.13636363636363635,0.42857142857142855,,5,59.946236559139784,54.56989247311827,36.91275167785235,71.23655913978494,79.56989247311827,62.41610738255034,75.55555555555556,83.20261437908498,67.3202614379085,53.75722543352601,79.86928104575163,79.15032679738562,48.655913978494624,,64.51612903225806,8.602150537634415,52.41935483870967,30.91397849462365,13
345197,Ryan One,ryan-one,0.0,,0.0,19.0,2006-06-26T07:00Z,Scotland,F,398,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Sheffield Utd,#f42727,#1D428A,https://a.espncdn.com/i/teamlogos/soccer/500/398.png,,,,,0,18.817204301075268,23.387096774193548,,11.827956989247312,11.827956989247312,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,75.0,,28.49462365591398,80.64516129032258,52.41935483870967,78.49462365591398,0
345213,Kaden Rodney,kaden-rodney,148.0,"6' 2""",74.0,21.0,2004-10-07T07:00Z,England,M,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C Palace,#0202fb,#ffdd00,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,,,,,0,26.304347826086953,25.43478260869565,,11.956521739130435,11.956521739130435,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.13043478260869,,16.956521739130434,83.47826086956522,54.56521739130435,81.30434782608695,0
345222,Thomas Wilson-Brown,thomas-wilson-brown,0.0,"6' 4""",76.0,21.0,2004-10-05T07:00Z,England,D,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leicester,#0202fb,#000000,https://a.espncdn.com/i/teamlogos/soccer/500/375.png,,,,,0,35.0187265917603,33.89513108614232,,13.48314606741573,12.734082397003746,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.32584269662921,,14.981273408239701,84.45692883895131,54.49438202247191,78.08988764044943,0
345687,Wilson Odobert,wilson-odobert,168.0,"6' 0""",72.0,21.0,2004-11-28T08:00Z,France,F,379,45,10,22,3,0,0,3,6,19,62,4,0,2,65,Burnley,#6C1D45,#1a1a1a,https://a.espncdn.com/i/teamlogos/soccer/500/379.png,0.3064516129032258,0.06451612903225806,0.21052631578947367,,3,65.86021505376344,75.0,34.22818791946309,68.54838709677419,51.88172043010753,31.543624161073826,26.666666666666668,86.9281045751634,85.88235294117646,50.86705202312138,78.75816993464052,56.666666666666664,1.6129032258064484,,77.15053763440861,22.311827956989248,52.41935483870967,7.795698924731184,6
346553,Jordan Amissah,jordan-amissah,0.0,"6' 6""",78.0,24.0,2001-08-02T07:00Z,Ghana,G,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sheffield Utd,#f42727,#1D428A,https://a.espncdn.com/i/teamlogos/soccer/500/398.png,,,,,0,50.609756097560975,47.5609756097561,,29.268292682926827,43.90243902439025,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,77.4390243902439,,21.341463414634145,64.6341463414634,50.0,67.07317073170731,0
346710,Killian Cahill,killian-cahill,148.0,"6' 0""",72.0,22.0,2003-11-03T08:00Z,,G,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brighton,#0606fa,#ffdd00,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,,,,,0,50.609756097560975,47.5609756097561,,29.268292682926827,43.90243902439025,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,77.4390243902439,,21.341463414634145,64.6341463414634,50.0,67.07317073170731,0
346816,Dante Cassanova,dante-cassanova,146.0,"5' 10""",70.0,21.0,2004-06-21T07:00Z,Jamaica,D,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spurs,#ffffff,#9bafd8,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,,,,,0,35.0187265917603,33.89513108614232,,13.48314606741573,12.734082397003746,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.32584269662921,,14.981273408239701,84.45692883895131,54.49438202247191,78.08988764044943,0
346819,Youssef Chermiti,youssef-chermiti,183.0,"6' 4""",76.0,21.0,2004-05-24T07:00Z,Portugal,F,368,4,1,1,1,0,0,0,0,0,2,0,0,0,0,Everton,#0606fa,#132257,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,0.0,0.0,,,1,18.817204301075268,23.387096774193548,5.033557046979865,25.268817204301076,25.537634408602152,11.073825503355705,,29.934640522875817,30.065359477124183,7.321772639691715,30.84967320261438,32.745098039215684,89.51612903225806,,28.49462365591398,52.41935483870967,52.41935483870967,78.49462365591398,0
346820,Mateus Fernandes,mateus-fernandes,159.0,"5' 10""",70.0,21.0,2004-07-10T07:00Z,Portugal,M,376,36,45,55,8,0,0,4,2,14,41,2,0,7,67,Southampton,#ED1A3B,#f1ee13,https://a.espncdn.com/i/teamlogos/soccer/500/376.png,0.34146341463414637,0.04878048780487805,0.14285714285714285,,8,73.91304347826086,87.60869565217392,69.82758620689656,95.65217391304348,90.8695652173913,41.09195402298851,32.25806451612903,77.25490196078432,90.45751633986929,60.78998073217726,98.0392156862745,96.20915032679738,2.173913043478265,,77.6086956521739,11.521739130434781,54.56521739130435,40.21739130434783,34
346874,Alex Murphy,alex-murphy,172.0,"6' 2""",74.0,21.0,2004-06-25T07:00Z,Republic of Ireland,D,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Newcastle,#000000,#cd1937,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,,,,,0,35.0187265917603,33.89513108614232,,13.48314606741573,12.734082397003746,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.32584269662921,,14.981273408239701,84.45692883895131,54.49438202247191,78.08988764044943,0
346910,Divin Mubama,divin-mubama,152.0,"6' 0""",72.0,21.0,2004-10-25T07:00Z,England,F,382,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Man City,#99c5ea,#e6ff00,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,0.0,0.0,,,0,18.817204301075268,23.387096774193548,5.033557046979865,11.827956989247312,11.827956989247312,11.073825503355705,,29.934640522875817,30.065359477124183,7.321772639691715,14.117647058823529,15.42483660130719,89.51612903225806,,28.49462365591398,80.64516129032258,52.41935483870967,78.49462365591398,0
347046,Max Alleyne,max-alleyne,157.0,"6' 1""",73.0,20.0,2005-07-21T07:00Z,England,D,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Man City,#99c5ea,#e6ff00,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,,,,,0,35.0187265917603,33.89513108614232,,13.48314606741573,12.734082397003746,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.32584269662921,,14.981273408239701,84.45692883895131,54.49438202247191,78.08988764044943,0
347052,Tyler Fredricson,tyler-fredricson,152.0,"6' 0""",72.0,20.0,2005-02-23T08:00Z,England,D,360,2,0,2,0,0,0,0,0,0,0,0,0,0,4,Man United,#da020e,#144992,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,,,,,0,35.0187265917603,33.89513108614232,,36.70411985018727,12.734082397003746,,,29.934640522875817,30.065359477124183,,36.470588235294116,15.42483660130719,69.47565543071161,,14.981273408239701,84.45692883895131,54.49438202247191,78.08988764044943,0
347053,Elyh Harrison,elyh-harrison,0.0,"6' 0""",72.0,19.0,2006-02-19T08:00Z,England,G,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Man United,#da020e,#144992,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,,,,,0,50.609756097560975,47.5609756097561,,29.268292682926827,43.90243902439025,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,77.4390243902439,,21.341463414634145,64.6341463414634,50.0,67.07317073170731,0
347265,Jacob Slater,jacob-slater,161.0,"6' 0""",72.0,21.0,2004-10-05T07:00Z,England,D,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brighton,#0606fa,#ffdd00,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,,,,,0,35.0187265917603,33.89513108614232,,13.48314606741573,12.734082397003746,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.32584269662921,,14.981273408239701,84.45692883895131,54.49438202247191,78.08988764044943,0
347289,Zack Nelson,zack-nelson,161.0,"6' 0""",72.0,20.0,2005-04-21T07:00Z,England,M,301,2,0,0,0,0,0,0,0,0,0,0,0,0,1,Luton,#ff4f00,#1D428A,https://a.espncdn.com/i/teamlogos/soccer/500/301.png,,,,,0,26.304347826086953,25.43478260869565,,11.956521739130435,11.956521739130435,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,76.52173913043478,,16.956521739130434,83.47826086956522,54.56521739130435,81.30434782608695,0
348264,Alfie Dorrington,alfie-dorrington,163.0,"5' 11""",71.0,20.0,2005-04-20T07:00Z,England,D,367,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Spurs,#ffffff,#9bafd8,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,,,,,0,35.0187265917603,33.89513108614232,,13.48314606741573,12.734082397003746,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.32584269662921,,14.981273408239701,84.45692883895131,54.49438202247191,78.08988764044943,0
348294,Dominic Sadi,dominic-sadi,141.0,"5' 9""",69.0,21.0,2003-09-02T07:00Z,England,F,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bournemouth,#f42727,#ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,,,,,0,18.817204301075268,23.387096774193548,,11.827956989247312,11.827956989247312,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.51612903225806,,28.49462365591398,80.64516129032258,52.41935483870967,78.49462365591398,0
348301,Martial Godo,martial-godo,132.0,"5' 7""",67.0,22.0,2003-03-14T08:00Z,England,F,370,2,1,0,0,0,0,0,0,0,0,0,0,0,0,Fulham,#ffffff,#d11317,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,,,,,0,18.817204301075268,23.387096774193548,,11.827956989247312,25.537634408602152,,,29.934640522875817,30.065359477124183,,14.117647058823529,32.745098039215684,89.51612903225806,,28.49462365591398,80.64516129032258,52.41935483870967,78.49462365591398,1
348303,Zach Abbott,zach-abbott,152.0,"5' 11""",71.0,19.0,2006-05-13T07:00Z,England,D,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nottm Forest,#c8102e,#132257,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,,,,,0,35.0187265917603,33.89513108614232,,13.48314606741573,12.734082397003746,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.32584269662921,,14.981273408239701,84.45692883895131,54.49438202247191,78.08988764044943,0
348305,Ryan Trevitt,ryan-trevitt,141.0,"5' 7""",67.0,22.0,2003-03-12T08:00Z,England,M,337,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Brentford,#f42727,#f8ced9,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,,,,,0,26.304347826086953,25.43478260869565,,11.956521739130435,11.956521739130435,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.13043478260869,,16.956521739130434,83.47826086956522,54.56521739130435,54.56521739130435,0
348779,Coby Ebere,coby-ebere,0.0,"6' 2""",74.0,20.0,2005-09-17T07:00Z,Germany,F,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Everton,#0606fa,#132257,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,,,,,0,18.817204301075268,23.387096774193548,,11.827956989247312,11.827956989247312,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.51612903225806,,28.49462365591398,80.64516129032258,52.41935483870967,78.49462365591398,0
348787,Yankuba Minteh,yankuba-minteh,141.0,"5' 11""",71.0,21.0,2004-07-22T07:00Z,Gambia,F,331,34,25,11,6,0,0,5,4,15,35,6,0,0,33,Brighton,#0606fa,#ffdd00,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,0.42857142857142855,0.17142857142857143,0.4,,6,74.73118279569893,87.09677419354838,70.46979865771812,49.46236559139785,85.21505376344086,77.85234899328859,68.51851851851852,91.63398692810458,93.0718954248366,77.9383429672447,62.35294117647059,82.35294117647058,20.6989247311828,,28.49462365591398,5.376344086021504,52.41935483870967,14.516129032258064,28
349078,Lewis Miley,lewis-miley,159.0,"6' 1""",73.0,19.0,2006-05-01T07:00Z,England,M,361,14,3,1,0,0,0,0,1,2,2,1,0,1,4,Newcastle,#000000,#cd1937,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,1.0,0.5,0.5,,0,60.652173913043484,25.43478260869565,97.98850574712644,25.869565217391305,31.956521739130434,99.42528735632183,86.7741935483871,66.60130718954248,30.065359477124183,97.88053949903662,30.84967320261438,39.869281045751634,66.52173913043478,,39.78260869565217,83.47826086956522,54.56521739130435,54.56521739130435,1
349102,Ishé Samuels-Smith,ishe-samuels-smith,0.0,"6' 1""",73.0,19.0,2006-06-05T07:00Z,England,D,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chelsea,#144992,#ffeeee,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,,,,,0,35.0187265917603,33.89513108614232,,13.48314606741573,12.734082397003746,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.32584269662921,,14.981273408239701,84.45692883895131,54.49438202247191,78.08988764044943,0
349181,Will Lankshear,will-lankshear,174.0,"6' 2""",74.0,20.0,2005-04-20T07:00Z,England,F,367,3,2,0,0,0,0,0,0,0,0,0,0,0,0,Spurs,#ffffff,#9bafd8,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,,,,,0,18.817204301075268,23.387096774193548,,11.827956989247312,29.03225806451613,,,29.934640522875817,30.065359477124183,,14.117647058823529,36.60130718954248,89.51612903225806,,28.49462365591398,80.64516129032258,52.41935483870967,78.49462365591398,0
349733,Ethan Nwaneri,ethan-nwaneri,152.0,"5' 9""",69.0,18.0,2007-03-21T07:00Z,England,M,359,26,8,5,1,0,0,3,3,7,23,4,0,2,4,Arsenal,#e20520,#132257,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,0.30434782608695654,0.17391304347826086,0.5714285714285714,,1,86.73913043478261,81.08695652173913,54.59770114942529,38.47826086956522,42.173913043478265,90.80459770114942,93.2258064516129,86.9281045751634,85.88235294117646,50.481695568400774,47.97385620915033,52.09150326797386,66.52173913043478,,50.21739130434783,61.95652173913043,54.56521739130435,30.434782608695656,14
350353,Andre Brooks,andre-brooks,0.0,"5' 11""",71.0,22.0,2003-08-20T07:00Z,England,M,398,20,11,9,1,0,0,0,0,2,9,0,0,1,27,Sheffield Utd,#f42727,#1D428A,https://a.espncdn.com/i/teamlogos/soccer/500/398.png,0.2222222222222222,0.0,0.0,,1,26.304347826086953,25.43478260869565,33.33333333333333,47.391304347826086,46.73913043478261,18.67816091954023,14.838709677419354,29.934640522875817,30.065359477124183,32.080924855491325,57.647058823529406,58.56209150326798,34.565217391304344,,39.78260869565217,61.95652173913043,54.56521739130435,81.30434782608695,0
350501,Samuel Amo-Ameyaw,samuel-amo-ameyaw,139.0,"5' 9""",69.0,19.0,2006-07-18T07:00Z,England,F,376,2,1,2,1,0,0,0,0,0,1,0,0,0,0,Southampton,#ED1A3B,#f1ee13,https://a.espncdn.com/i/teamlogos/soccer/500/376.png,0.0,0.0,,,1,18.817204301075268,23.387096774193548,5.033557046979865,29.03225806451613,25.537634408602152,11.073825503355705,,29.934640522875817,30.065359477124183,7.321772639691715,36.470588235294116,32.745098039215684,89.51612903225806,,28.49462365591398,52.41935483870967,52.41935483870967,78.49462365591398,0
350502,Oliver Scarles,oliver-scarles,163.0,"6' 0""",72.0,20.0,2005-12-12T08:00Z,England,D,371,15,5,3,1,0,0,0,3,0,3,0,0,3,8,West Ham,#7c2c3b,#000000,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,0.0,0.0,,,1,35.0187265917603,33.89513108614232,10.732984293193718,42.13483146067416,39.325842696629216,29.05759162303665,,29.934640522875817,30.065359477124183,7.321772639691715,40.849673202614376,43.72549019607843,61.79775280898877,,41.19850187265918,60.48689138576779,54.49438202247191,23.220973782771537,0
350629,Henry Cartwright,henry-cartwright,148.0,"5' 9""",69.0,21.0,2004-12-11T08:00Z,England,M,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leicester,#0202fb,#000000,https://a.espncdn.com/i/teamlogos/soccer/500/375.png,,,,,0,26.304347826086953,25.43478260869565,,11.956521739130435,11.956521739130435,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.13043478260869,,16.956521739130434,83.47826086956522,54.56521739130435,81.30434782608695,0
350674,Damola Ajayi,damola-ajayi,163.0,"5' 9""",69.0,19.0,2005-12-27T08:00Z,England,F,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spurs,#ffffff,#9bafd8,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,,,,,0,18.817204301075268,23.387096774193548,,11.827956989247312,11.827956989247312,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.51612903225806,,28.49462365591398,80.64516129032258,52.41935483870967,78.49462365591398,0
350685,Maldini Kacurri,maldini-kacurri,183.0,"6' 0""",72.0,20.0,2005-10-04T07:00Z,Albania,D,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arsenal,#e20520,#132257,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,,,,,0,35.0187265917603,33.89513108614232,,13.48314606741573,12.734082397003746,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.32584269662921,,14.981273408239701,84.45692883895131,54.49438202247191,78.08988764044943,0
351059,Josh Nichols,josh-nichols,121.0,"5' 5""",65.0,19.0,2006-07-26T07:00Z,England,D,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arsenal,#e20520,#132257,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,,,,,0,35.0187265917603,33.89513108614232,,13.48314606741573,12.734082397003746,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.32584269662921,,14.981273408239701,84.45692883895131,54.49438202247191,78.08988764044943,0
351061,Jimi Gower,jimi-gower,161.0,"5' 11""",71.0,21.0,2004-10-01T07:00Z,England,M,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arsenal,#e20520,#132257,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,,,,,0,26.304347826086953,25.43478260869565,,11.956521739130435,11.956521739130435,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.13043478260869,,16.956521739130434,83.47826086956522,54.56521739130435,81.30434782608695,0
351122,Isaac Heath,isaac-heath,119.0,"5' 8""",68.0,21.0,2004-10-28T07:00Z,England,F,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Everton,#0606fa,#132257,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,,,,,0,18.817204301075268,23.387096774193548,,11.827956989247312,11.827956989247312,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.51612903225806,,28.49462365591398,80.64516129032258,52.41935483870967,78.49462365591398,0
351338,Michael Golding,michael-golding,161.0,"5' 10""",70.0,19.0,2006-05-23T07:00Z,England,M,375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Leicester,#0202fb,#000000,https://a.espncdn.com/i/teamlogos/soccer/500/375.png,,,,,0,26.304347826086953,25.43478260869565,,11.956521739130435,11.956521739130435,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.13043478260869,,16.956521739130434,83.47826086956522,54.56521739130435,81.30434782608695,0
351382,Lewis Orford,lewis-orford,161.0,"6' 2""",74.0,19.0,2006-02-18T08:00Z,England,M,371,2,0,0,0,0,0,0,0,0,1,0,0,0,1,West Ham,#7c2c3b,#000000,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,0.0,0.0,,,0,26.304347826086953,25.43478260869565,5.747126436781609,11.956521739130435,11.956521739130435,18.67816091954023,,29.934640522875817,30.065359477124183,7.321772639691715,14.117647058823529,15.42483660130719,76.52173913043478,,16.956521739130434,83.47826086956522,54.56521739130435,81.30434782608695,2
352758,Myles Lewis-Skelly,myles-lewis-skelly,159.0,"5' 10""",70.0,19.0,2006-09-26T07:00Z,England,D,359,23,11,47,3,2,0,0,5,1,3,1,0,1,16,Arsenal,#e20520,#132257,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,0.3333333333333333,0.3333333333333333,1.0,,7,77.71535580524345,33.89513108614232,65.70680628272252,99.06367041198502,59.36329588014981,95.81151832460732,94.03973509933775,66.60130718954248,30.065359477124183,57.61078998073218,95.55555555555556,58.56209150326798,49.62546816479401,,32.20973782771536,36.89138576779026,0.18726591760299982,10.112359550561806,8
352820,Jayden Meghoma,jayden-meghoma,174.0,"5' 9""",69.0,19.0,2006-06-28T07:00Z,England,D,337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Brentford,#f42727,#f8ced9,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,,,,,0,35.0187265917603,33.89513108614232,,13.48314606741573,12.734082397003746,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,89.32584269662921,,14.981273408239701,84.45692883895131,54.49438202247191,78.08988764044943,0
